n			p	Média		Mediana		Mínimo
16000000	1	5.281140	5.282659	5.264536
16000000	2	2.691455	2.693901	2.683187
16000000	4	1.481063	1.475710	1.449476
32000000	1	10.754683	10.744657	10.732874
32000000	2	5.489173	5.484953	5.475452
32000000	4	2.935569	2.935172	2.917943
48000000	1	16.372605	16.302431	16.280371
48000000	2	8.311627	8.309817	8.305609
48000000	4	4.470599	4.476273	4.430151
60000000	1	20.697077	20.665674	20.477940
60000000	2	10.478666	10.478336	10.465896
60000000	4	5.813242	5.766489	5.635332
